INADIMPLENTE,CREDITO_CONCEDIDO,GENERO,ESCOLARIDADE,ESTADO_CIVIL,IDADE,ATRASO_PARCELA_M_0,ATRASO_PARCELA_M_2,ATRASO_PARCELA_M_3,ATRASO_PARCELA_M_4,ATRASO_PARCELA_M_5,ATRASO_PARCELA_M_6,SALDO_PAGO_PARCELA_1,SALDO_PAGO_PARCELA_2,SALDO_PAGO_PARCELA_3,SALDO_PAGO_PARCELA_4,SALDO_PAGO_PARCELA_5,SALDO_PAGO_PARCELA_6,VALOR_PAGAMENTO_ANTERIOR_1,VALOR_PAGAMENTO_ANTERIOR_2,VALOR_PAGAMENTO_ANTERIOR_3,VALOR_PAGAMENTO_ANTERIOR_4,VALOR_PAGAMENTO_ANTERIOR_5,VALOR_PAGAMENTO_ANTERIOR_6
0,270000,2,1,2,33,0,0,0,0,0,0,68589,58751,53401,51401,36177,29209,6000,2028,5010,5000,5000,3000
0,280000,1,1,2,30,1,2,2,0,0,0,191493,187913,169223,153063,133490,130377,1000,7600,5949,6000,5200,5117
0,360000,1,2,1,43,-1,-1,-1,-1,-1,-1,6146,945,5497,4162,1724,1569,1000,5500,4182,1800,1570,1180
0,340000,1,1,1,49,-1,-1,-1,-2,-1,2,1960,1052,6730,1346,3684,745,1228,7270,2000,4325,0,11271
1,90000,1,2,1,35,0,-2,-2,-2,-2,-2,0,0,0,0,459,0,0,0,0,459,0,0
1,180000,1,1,1,30,0,-1,-1,-1,-1,0,885,1383,2221,912,874,2039,1386,2227,914,875,1929,3880
0,350000,1,1,2,30,-1,0,-1,-1,-1,-1,18265,31619,2071,2915,1011,23620,16158,2081,2929,1016,23738,919
1,20000,2,3,1,24,0,0,0,0,0,-2,12766,14653,794,794,0,0,13080,794,0,0,0,0
0,220000,1,2,1,39,1,2,0,0,0,0,4949,4724,6478,7412,7886,8358,0,2000,1200,600,600,600
1,150000,1,1,1,44,1,0,0,0,0,0,144333,136004,83895,65719,42505,22836,6329,3762,2427,3574,4081,1115
0,380000,2,1,1,35,-1,-1,-1,-1,-1,-1,472,14985,10472,39993,25356,39772,14985,10472,39993,25356,39772,54002
0,530000,1,1,2,32,-2,-2,-1,0,0,0,12451,24095,15688,24511,12144,34963,24120,15791,12808,8090,34110,90231
1,117615,1,1,1,31,0,0,0,0,0,0,9977,49552,51888,56188,59518,62722,42731,4374,6678,4411,4365,3397
0,140000,1,2,1,73,0,0,0,0,0,0,135206,135316,134943,135772,138675,137197,5082,5008,5000,6016,5018,5264
1,20000,1,2,1,42,1,0,0,0,0,0,19888,19431,20031,19625,19683,14408,1577,1397,649,656,600,688
1,50000,1,2,1,43,0,1,1,2,2,3,14779,16265,23003,22338,31835,31005,2039,7039,0,10000,0,10000
1,358223,2,1,1,44,0,0,0,0,0,0,93771,83177,80897,79081,77903,79421,3669,2481,2937,2811,2937,3449
1,30000,2,1,2,22,1,2,2,0,0,0,25229,25533,24441,24441,11255,0,1000,0,0,0,0,0
1,20000,2,2,2,42,1,2,2,2,2,2,5219,4991,6331,6153,6494,6466,0,1538,70,590,182,1823
1,351286,1,2,1,42,1,1,1,0,0,0,352439,355757,350134,313313,256269,224836,13782,6116,11734,9566,8592,24199
1,230000,1,1,1,35,-1,-1,-2,-2,-2,-2,3454,0,0,0,0,0,0,0,0,0,0,0
0,160000,2,2,1,39,1,2,2,-2,-2,-2,40712,29920,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,1,32,0,0,2,0,0,0,19468,20844,19362,19402,19607,19821,3000,0,850,920,750,300
0,140000,2,2,1,30,0,0,0,0,0,0,21593,17636,17800,14869,12895,12833,2000,2000,2000,1000,1000,600
0,90000,2,2,2,25,0,0,0,0,-1,-1,28276,29305,30336,28800,9852,2160,1505,1536,1000,9852,2160,400
0,100000,1,1,2,31,0,0,2,2,-1,-1,27163,29408,29395,28895,105,955,3000,1000,0,1000,1000,1000
1,110000,2,2,2,28,1,2,0,0,0,2,112597,107799,108464,110737,114581,111219,0,4000,4000,8500,0,4000
0,50000,1,3,1,46,3,3,2,0,0,0,53418,52281,51173,50033,9779,9924,0,7,1104,445,400,204
0,260000,1,1,2,34,0,0,0,0,0,-2,251267,254332,257628,161545,0,0,12021,11710,7503,0,0,0
0,220000,1,1,1,53,-1,-1,-1,-1,-1,-1,1136,642,1582,1109,3319,2113,642,1582,1109,3319,2113,5410
0,210000,2,1,2,31,-1,-1,-1,-1,-1,-1,1983,422,815,191,-174,472,422,815,191,0,646,1125
0,50000,2,2,2,23,-1,0,0,2,2,2,865,1893,3991,3748,3748,-3148,1202,2300,0,0,4999,0
0,20000,2,2,1,23,1,2,2,2,2,3,7979,8700,9907,9599,14422,18885,1000,1500,0,5000,5000,900
1,93451,2,1,1,33,0,-1,0,0,0,0,2763,56071,57550,53483,34020,2840,56536,5139,2143,3073,1846,0
1,20000,1,1,1,29,0,0,0,0,0,0,4073,5441,6513,6989,7143,7374,1500,1322,680,319,445,747
1,110000,1,2,2,24,-2,-2,-2,-2,-2,-2,326,326,176,-150,150,952,326,176,0,952,952,0
0,90000,2,2,2,24,-1,0,0,0,0,0,17524,22184,23270,27372,31905,34954,5000,5000,5000,5000,3600,2000
1,371606,1,1,1,41,1,1,0,0,0,0,170736,168437,131134,130768,115736,84582,2150,6306,5494,5459,5143,4839
0,20000,2,2,1,41,0,0,0,0,0,-1,7434,8453,9249,9438,5700,1140,1300,3000,189,0,1140,390
1,20000,1,2,2,34,1,0,0,1,1,1,8786,9729,12018,12008,12481,12379,1184,2460,481,848,248,1388
0,500000,2,1,1,39,-2,-2,-2,-2,-2,-2,4419,2584,4524,3518,2208,2550,2584,4524,3518,2208,2550,5953
1,80000,1,2,1,31,0,0,0,0,0,0,52630,53799,40897,51577,33974,31252,3681,2681,36154,4726,4724,3762
1,214201,1,2,1,34,0,0,1,0,0,0,204994,213945,204526,189474,124488,110286,13555,4242,6619,3289,4090,4233
0,100000,2,2,1,58,0,0,0,0,0,0,101249,101476,94893,101301,101451,99319,3642,4230,10000,3582,5000,4133
1,192915,1,1,1,43,1,1,1,1,2,2,70117,72408,73734,76149,77425,77479,3937,3008,4174,2722,1877,3787
0,140000,1,1,2,33,0,0,0,0,0,0,128891,103523,86543,68972,47268,2299,4637,2083,1503,1083,1121,67243
1,290000,1,1,1,47,0,0,0,0,0,0,6778,8714,10296,14609,18716,27347,2058,1758,4517,4517,9034,4637
1,150000,2,1,2,30,0,0,0,0,0,0,150311,138240,138887,144170,149970,145262,5500,3400,5883,5800,2905,2799
0,20000,1,2,2,57,0,0,0,0,0,0,20104,19887,19486,19501,19274,19703,3000,1500,1600,900,900,600
0,170000,2,1,2,30,-1,-1,-1,0,0,0,8404,16835,2200,7510,12510,19720,16835,2200,5510,5000,8100,0
1,50000,1,2,2,38,1,2,0,0,0,0,15425,15198,16439,16812,18505,18940,317,1583,792,1855,658,426
1,50000,2,3,1,50,0,0,0,0,0,0,36149,38078,36766,30490,26934,28118,3000,10000,5000,1500,2000,2000
1,120000,1,1,1,35,0,0,0,1,0,0,74361,76312,79839,78067,79432,81084,3161,5166,1349,2866,2954,4972
0,230000,1,3,1,55,0,0,0,0,0,0,214423,214585,170063,176893,183699,188700,10000,10000,10000,10000,10000,9000
1,60000,2,3,2,44,2,2,2,2,2,2,11847,62478,55887,70562,71322,58821,55887,0,20783,2500,0,3000
0,260000,1,1,2,28,-2,-2,-2,-2,-2,-2,825,650,825,644,819,1294,650,1000,644,1000,1300,825
0,300000,1,2,1,45,-1,-1,-1,-1,-1,-1,360,360,360,360,1440,360,360,360,360,1440,360,360
1,228672,2,2,1,42,0,0,0,0,0,0,208780,209598,214804,182566,181005,169168,4624,9111,3417,5839,5647,5434
0,130000,2,2,1,34,0,0,0,0,-1,-1,9383,9380,7350,3488,3991,3077,1317,1268,1010,4003,3086,2406
0,180000,1,1,2,29,0,0,0,0,0,0,85069,85434,116352,55698,37315,16696,5344,3013,3034,4069,3018,3069
1,20000,1,2,1,22,0,0,0,0,0,0,17503,18889,18890,18905,13405,0,1732,1145,378,224,0,0
1,50000,1,1,2,26,0,0,0,0,0,0,15377,16328,17965,18295,18504,18939,1477,1929,1413,1144,877,960
1,70000,1,2,2,29,0,0,0,0,0,2,17291,19167,19558,21345,22351,22788,2167,832,2123,1418,943,445
0,220000,2,2,2,54,-1,0,0,-1,-1,-1,2742,3131,2664,891,1927,4250,1500,1500,891,1927,4250,3000
1,200000,1,2,2,25,0,0,0,0,0,0,107001,108619,110149,110333,85201,84809,5000,5000,5000,3000,5000,10000
0,10000,1,2,1,38,1,2,2,0,0,0,4437,5355,6113,8012,8873,9229,1150,1000,2000,1000,500,500
0,80000,2,1,2,22,0,-1,0,0,0,0,6518,65145,53655,50279,41166,28657,65145,2386,2000,2000,3000,1000
0,50000,1,2,2,48,0,0,0,-1,0,0,51631,45223,45461,18354,19118,19404,1800,1005,19763,1000,1000,1000
0,50000,1,2,1,22,0,0,0,-1,-1,0,47559,50463,49094,1884,19792,19809,3690,2500,942,19792,727,792
1,175782,1,2,2,36,0,-1,-1,-1,-1,-1,149544,98432,95270,87549,86858,83368,4372,3995,3710,3834,4699,893
0,50000,2,2,2,38,-1,-1,-1,-1,-1,-1,390,390,390,390,390,390,390,390,390,390,390,390
0,320000,1,1,1,47,0,0,0,0,0,0,162701,132087,120285,124565,89699,62805,20000,15000,10000,22500,20000,20000
1,180000,2,1,2,27,-1,-1,-1,-1,-1,-1,641,1812,5307,28004,957,0,1812,5347,28004,957,0,455
0,240000,1,1,2,33,0,0,0,0,0,0,239009,243242,242128,216017,199069,202358,15018,35521,20003,7009,15018,20100
1,350000,1,2,1,41,0,0,0,0,0,0,246468,248681,212693,197330,198651,202598,10352,9114,8750,7525,8862,8954
1,360000,1,2,1,42,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,10000,1,3,2,49,2,0,0,1,0,0,9763,9428,9513,8237,6600,5873,1569,1671,323,548,1235,3156
1,116149,1,2,2,40,1,1,0,0,0,-1,119100,91735,28741,13303,2232,2240,752,1625,1000,536,2240,0
1,100000,2,2,2,31,0,0,0,0,0,0,101458,101207,101421,101111,101384,101358,3800,4000,3602,3719,3700,7800
1,20000,1,2,1,39,1,2,2,2,2,1,18087,17520,19634,19669,19588,19370,0,2613,682,492,108,1329
0,140000,2,1,1,48,-1,-1,-1,-1,-1,-1,907,19830,11639,14362,0,46514,19891,11639,14362,0,46514,2400
0,420000,1,1,2,29,0,0,0,0,0,0,194505,144086,144169,122453,120509,119783,5479,5502,4193,5006,4503,4003
1,107276,1,2,2,40,0,1,0,0,-1,-1,115608,82024,26814,10625,1830,390,833,3069,2699,1831,390,165
0,90000,1,2,2,38,0,0,0,0,0,0,17621,18718,19809,20874,21228,21736,1700,1700,1700,1000,1000,1000
0,380000,1,2,1,39,-2,-2,-2,-1,-1,-2,0,4107,2517,710,0,0,4107,2517,716,0,0,1183
0,150000,2,2,2,31,-1,-1,-1,-1,0,-1,13701,12009,11985,24310,17280,36986,12013,12005,24322,6000,37000,25017
0,430000,1,1,2,28,0,0,0,0,0,0,406995,438832,312608,341552,345532,339050,40000,30000,35000,30000,20019,40000
0,80000,1,1,1,39,0,0,0,2,0,0,61708,65080,68835,41462,36589,39985,5000,5169,21,3000,4000,57
1,30000,2,4,1,45,1,0,0,0,0,0,29125,30318,30815,30487,31146,29480,1978,1641,1467,1132,938,1263
0,120000,2,3,1,55,1,-2,-1,2,0,0,-150,-150,7342,7029,7172,7338,0,7492,0,143,166,16000
1,30000,2,2,1,23,2,2,2,0,0,1,14785,16033,15429,17062,18141,18801,1750,0,1893,1364,1079,700
1,40000,2,1,2,24,0,0,0,0,2,0,38272,39159,40007,41973,40689,40640,2000,2000,3100,0,1500,1500
1,10000,1,1,2,24,2,0,0,0,0,2,7554,8287,9580,9267,10096,9415,1500,2000,700,1500,0,1000
0,180000,1,1,2,28,0,0,0,0,0,0,40675,36126,30820,23852,17902,7784,1560,1735,1385,30,23,5411
1,80000,1,1,2,34,0,0,0,0,0,0,19780,20283,21574,23163,24005,24246,912,1727,2048,1317,682,1682
0,50000,1,1,2,32,0,0,0,0,0,0,49571,48765,49453,49827,48930,48748,1773,2110,2324,2000,1920,2000
1,70000,1,2,1,29,0,0,1,0,0,0,66007,53185,48683,49632,50741,52471,3649,514,1924,2000,2749,2000
0,200000,1,3,1,34,0,0,0,0,0,0,75420,73548,47100,27112,21220,15719,3015,1903,10033,949,10078,92757
1,50000,2,2,1,45,2,1,1,1,1,1,27589,28702,28921,30181,30193,31741,1781,893,1951,713,2143,0
0,50000,2,2,2,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,280000,2,1,2,34,-2,-2,-2,-2,-2,-2,2793,1356,19497,10164,1089,26218,1356,19497,10173,1089,28217,0
0,50000,1,3,2,41,0,0,0,0,0,0,94962,49032,50135,50269,29182,29096,4200,2200,3300,1200,1100,1100
0,70000,1,3,1,34,0,0,0,0,0,0,63580,64688,66566,56942,58986,61031,3000,3002,2500,3000,3000,2502
1,260000,2,1,2,31,-1,-1,-1,-1,-1,-1,126,0,3265,17,127,2669,0,3266,17,127,2669,0
0,30000,2,3,2,40,-1,2,-1,0,-1,-1,780,390,650,260,370,-20,0,650,0,500,0,800
0,30000,2,1,2,28,0,0,0,0,0,-1,36541,17625,26243,25829,-175,664,5000,11000,3000,2000,1500,0
0,50000,1,1,2,24,-1,-1,-1,-1,-1,-1,236,4324,1861,0,1780,2581,4324,1861,0,1780,2581,2140
1,70000,2,2,2,25,2,0,0,0,0,0,47675,47954,50332,51029,52066,52300,1180,3332,2000,2000,1140,2936
1,20000,2,2,1,32,0,0,2,0,0,2,15547,18186,17606,18708,20093,20721,2900,0,1400,1700,1100,600
0,130000,2,2,2,44,0,0,0,0,0,0,128854,111896,116183,115034,88163,87388,4000,6097,4085,3007,3028,3000
1,100000,2,2,2,31,-2,-2,-2,-2,-2,-2,4576,1872,2511,3333,2765,900,1872,2517,3339,2765,900,2575
0,360000,1,0,2,30,0,0,-1,0,0,-1,40250,23022,12272,34345,36777,30,23000,12280,25007,25008,1767,3300
0,100000,2,2,1,52,2,2,2,2,0,0,94935,98462,100978,96606,92062,90228,6018,5000,0,6040,4000,15000
0,50000,1,2,2,30,-1,0,0,2,0,0,1382,2496,4533,4279,4592,0,1300,2254,0,313,0,0
1,60000,2,2,1,24,0,0,0,0,0,0,62786,61764,62254,59586,33190,32243,2212,3100,2000,1111,1122,1208
0,200000,1,1,2,33,-2,-2,-2,-2,-2,-2,5448,7616,14771,1973,9500,40647,7616,14771,1973,9500,40647,589
1,220000,2,1,1,41,7,6,5,4,3,2,243234,238172,232446,227800,225044,222356,0,0,0,0,0,6000
0,20000,2,3,1,41,0,0,0,0,0,0,8777,10461,11583,13079,14546,16149,2000,1600,2000,2000,2000,2000
1,103180,1,4,1,34,0,0,0,0,0,-1,140239,134925,129853,18546,364,6311,4651,8872,2857,1755,7702,1315
1,200000,2,1,2,34,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,30000,2,3,1,44,-1,-1,2,0,0,0,1072,5122,4440,4050,3660,3660,4440,0,0,0,0,0
1,50000,1,2,1,45,0,0,-1,-1,-2,-2,2698,61,5737,0,0,0,61,5737,0,0,0,0
1,50000,2,1,2,25,1,3,2,2,2,2,27796,27069,27324,29561,28952,31307,0,1000,3000,0,3000,0
0,290000,1,2,1,38,0,0,0,0,0,0,116625,118801,99370,84836,82168,80299,5000,3530,3019,2818,3000,3199
1,100000,2,2,2,23,-1,-1,-1,-1,-1,-1,694,650,687,620,0,627,656,687,620,0,627,3620
0,120000,2,3,1,45,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
0,180000,2,5,2,34,1,-1,-1,-2,-2,-2,0,149,0,0,0,0,149,0,0,0,0,0
1,20000,1,3,2,23,3,2,2,4,4,4,1650,1650,1650,1650,1650,1650,0,0,0,0,0,0
1,210000,2,2,1,49,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0
1,20000,1,2,1,44,0,0,0,0,-1,-1,367,74,661,74,74,74,0,587,0,0,0,0
0,140000,1,1,2,28,0,0,0,-1,-1,-1,23702,23917,24460,435,435,435,1457,1000,435,435,435,435
0,50000,2,3,1,46,0,0,0,0,0,-2,48796,48797,49115,47991,0,0,2000,2000,1018,0,0,0
1,500000,1,1,1,32,0,-2,-2,-2,-1,0,0,0,0,0,658,658,0,0,0,658,0,0
0,50000,2,3,2,30,0,0,2,0,0,0,50332,51247,50073,26550,25842,25996,4210,0,1500,1090,2000,2000
0,40000,2,2,1,25,0,0,0,0,0,0,11273,12307,13348,13530,13811,14132,1520,1550,700,648,700,700
0,240000,1,2,1,33,0,0,0,0,0,-1,23486,19867,14653,8626,0,1128,3000,2000,0,1790,1128,0
0,10000,1,2,1,31,0,0,0,2,0,0,6106,7199,10215,9943,9758,9335,1200,4442,0,1200,1200,0
1,280000,2,1,1,37,0,-1,1,0,0,-1,5360,8100,6046,705,296,4730,6185,175,215,297,4732,5623
0,50000,1,2,2,35,0,0,0,0,0,0,49878,46785,41728,41163,29408,30047,1718,2070,1505,1500,1242,1300
1,100000,1,1,2,31,-1,0,-1,-1,1,-1,674,717,625,1556,778,696,703,681,1670,0,696,604
0,290000,1,2,1,46,0,0,-1,0,0,-1,31824,20578,13505,13386,12536,5850,1529,13505,6000,5000,6000,0
1,130000,2,3,1,26,0,0,0,0,0,0,90483,93321,94593,96861,98162,117520,5074,3662,4739,3637,21054,5000
0,230000,2,1,1,31,0,0,0,0,0,0,15704,11952,13442,16164,9908,9592,2000,2000,3418,0,0,0
0,500000,1,1,1,45,-1,-1,-2,-2,-2,-2,2900,0,0,0,0,0,0,0,0,0,0,0
1,200000,1,1,1,49,-1,-1,-1,-1,-1,-1,1827,44,442,769,21,395,44,442,769,21,395,769
0,290000,2,2,1,34,0,0,0,0,0,0,16196,17220,18231,18593,18986,19967,1292,1303,665,692,1300,636
0,500000,1,1,1,30,-1,-1,-1,-2,-2,-2,6049,2500,0,0,0,0,2500,0,0,0,0,0
1,30000,1,1,1,57,0,0,2,3,2,0,23978,26749,28085,27344,26768,27454,3478,2073,0,0,1129,1163
1,200000,1,2,1,39,0,0,0,0,0,0,51917,52587,48249,50441,52362,54116,3798,2201,3000,3000,2604,1596
0,110000,2,2,2,39,0,0,0,0,0,0,111533,110367,112974,108390,107180,107309,5500,5900,5500,5000,5000,4300
1,260000,1,1,1,42,-1,1,1,-1,-1,-1,1212,912,440,868,279,557,197,440,868,279,557,1119
1,50000,1,2,1,31,0,0,0,0,0,0,49476,49086,44785,29434,30151,28844,2048,1608,1020,1156,1100,1795
1,50000,1,2,1,28,1,1,0,0,0,1,7245,7128,7817,7953,8300,8168,373,1189,558,739,366,666
1,86582,1,1,1,38,2,0,0,0,0,0,55802,56512,57666,58161,59766,61195,2210,2276,1645,2863,2466,2356
0,20000,2,2,2,23,0,0,0,-2,-2,-2,8936,9700,0,0,0,0,1000,0,0,0,0,0
0,90000,2,2,1,32,0,0,0,0,0,0,39664,24589,22677,20842,20545,20989,1657,1676,1554,805,846,651
0,180000,1,2,2,29,0,0,0,0,0,0,177554,175969,174812,177252,129190,130431,6500,7000,7100,5000,5000,5000
0,160000,2,1,2,28,0,-1,-1,-2,-2,-2,4122,1770,0,0,0,0,2000,0,0,0,0,0
1,50000,2,2,2,31,0,0,0,0,0,0,49007,49619,49416,40075,19114,16130,2259,1941,1807,711,1000,1000
1,220000,2,1,2,35,-1,-1,-1,-1,-1,-1,8304,11526,1270,0,1121,500,11526,1282,0,1121,500,0
0,450000,2,1,1,35,-1,-1,-1,-1,-1,-1,6126,6869,16895,7312,6213,5073,6869,16918,7316,6213,5073,15532
0,70000,1,1,2,28,0,0,0,0,0,0,67857,69711,64947,26022,28575,21460,3000,1500,13959,3000,1500,4000
0,50000,1,3,1,47,0,0,2,0,0,0,13244,14722,15181,15928,16671,17393,2000,1000,1000,1000,1000,1000
0,150000,2,1,2,39,3,2,2,-1,-1,-2,99,99,0,1980,0,0,0,0,1980,0,0,0
0,280000,1,2,1,38,-2,-2,-2,-2,-2,-2,3596,959,1067,3405,1805,2153,963,1072,3422,1814,2162,1757
0,280000,2,1,2,35,-1,2,2,-1,2,-1,199,199,-127,1012,536,982,0,0,1548,0,982,601
0,110000,2,1,1,41,2,2,7,7,7,7,150,150,150,150,150,150,0,0,0,0,0,0
0,30000,1,2,2,35,0,0,2,2,-2,-2,22583,25067,23237,0,0,0,3026,0,0,0,0,0
1,110000,2,2,1,31,-1,2,2,-1,-1,-1,832,832,416,416,416,416,416,0,416,416,416,416
0,240000,2,1,1,29,0,0,0,-1,0,0,41923,21409,17833,194043,194991,192800,1779,1000,194043,6530,7000,7000
1,150000,1,2,1,35,3,3,3,2,2,0,150562,152977,149820,147564,143641,143472,6730,748,1200,762,4519,4404
1,80000,1,2,2,27,0,0,0,0,0,0,76826,73461,45250,45196,45747,47537,2963,2024,1767,1795,2989,1898
0,380000,2,1,2,33,-2,-2,-2,-2,-2,-2,11924,16615,3273,9833,6580,6080,16615,3273,9833,6580,6080,4697
0,350000,2,1,1,34,-1,0,0,0,0,0,37129,107295,108299,103487,90880,84387,75000,30000,4000,4000,5000,5000
1,200000,1,2,1,42,1,-1,-1,-1,0,-1,27,632,169,128,297,2,632,169,128,169,171,7020
0,200000,2,1,1,45,-1,-1,-1,-1,-2,-2,632,337,670,0,0,0,337,670,0,0,0,451
0,130000,2,2,2,43,0,0,0,0,0,0,87289,81818,41268,31836,33559,10390,5000,2000,2000,2000,2000,2000
0,120000,1,2,1,38,0,0,0,0,0,0,50441,41960,34024,30564,22702,23175,2000,1361,1000,824,851,812
1,240000,2,2,1,38,1,2,-1,2,2,2,7466,221,189,189,1648,1459,899,198,0,1459,0,1250
0,50000,1,2,2,24,1,3,3,2,2,0,53890,54084,52026,51899,50836,47828,2200,0,1800,105,2300,1600
1,70000,1,1,2,29,1,1,1,1,2,1,44944,45976,47030,48265,47371,48021,2047,2118,2301,0,2094,3196
1,333316,1,2,2,44,0,0,0,0,0,0,335800,337586,332583,278714,268327,260801,15268,12049,9320,13709,12499,14188
0,220000,2,2,2,26,-1,-1,-1,-1,-1,-1,1534,3524,2130,7510,1117,916,3524,2130,7521,1117,916,2719
0,200000,2,1,2,37,0,0,0,0,0,0,75360,57589,54711,44396,25948,14505,2050,15000,6003,845,290,12715
0,260000,2,2,1,37,1,1,-2,-2,-1,0,5917,-15910,-15910,-15910,24090,13977,0,0,0,40000,507,656
1,80000,1,1,2,24,2,1,1,2,1,1,44875,46908,49737,48110,50255,51332,3070,3783,0,3308,1968,2034
0,260000,1,2,1,42,0,0,0,0,0,0,225844,219261,206742,255079,208755,196701,10030,10000,65500,10000,8000,10000
0,150000,1,1,1,46,0,0,0,0,0,0,97832,98403,99263,100920,86781,71408,4555,3500,3300,3027,3000,2700
1,100000,1,2,1,40,-1,-1,-1,-1,-1,-1,1671,0,281,281,281,281,0,281,281,281,281,393
0,220000,2,1,1,54,1,-2,-1,-1,-1,-1,0,0,788,0,349,600,0,788,0,349,600,0
1,40000,2,1,2,24,0,0,0,0,0,0,28174,32201,39642,37218,35203,34089,5071,8110,6968,3992,5208,4960
0,340000,1,2,1,30,-2,-1,0,0,0,0,326,7132,16684,25749,30085,30406,7132,10000,10000,5000,1007,6000
1,140000,1,1,2,39,0,0,0,0,0,0,138687,141294,137510,137533,138800,139226,5412,5241,5854,6000,5895,5262
0,400000,2,1,2,47,-2,-2,-2,-2,-2,-2,6573,8155,11724,10570,15120,11453,8195,11755,10617,15189,11495,18506
1,140000,1,2,2,30,2,0,0,0,0,0,138421,137456,139977,136207,50464,49430,5000,6003,4771,2103,2000,43557
0,50000,2,3,2,48,1,2,2,0,0,0,49295,50414,49158,29375,28050,27721,2200,0,1008,1004,1032,932
1,80000,1,1,2,37,1,2,2,2,2,2,67040,68363,69298,70565,71788,70843,3029,2617,3000,2976,327,2472
0,300000,1,2,1,38,0,0,0,2,2,2,181387,171685,181780,177363,189423,188567,8000,14500,0,15150,7700,0
1,90000,2,1,2,34,0,0,0,0,0,0,48276,47238,43798,39086,30450,24670,1223,3212,4760,4648,714,3252
0,260000,2,2,2,29,0,0,0,0,0,0,56380,40882,214941,196242,193177,161731,4121,196000,6020,6330,6032,5000
1,10000,1,3,1,44,0,0,0,0,0,0,7594,8308,8953,9518,9709,9265,1191,1182,1092,282,338,186
1,64271,1,2,1,47,0,0,0,0,0,0,55333,56780,58176,56410,27910,28365,2370,2393,30572,1199,1241,1259
0,80000,1,1,2,26,0,0,0,0,0,0,77397,77839,69534,60747,52280,43461,3328,2811,1192,1516,2316,1500
0,50000,2,3,1,48,-1,-1,2,-1,-1,0,2896,1360,812,4012,28672,28875,1500,500,4100,28800,1011,1041
1,30000,1,2,1,45,3,2,2,7,7,7,2396,2396,2396,2396,2396,2396,0,0,0,0,0,0
0,20000,1,1,2,25,0,0,2,2,2,2,11394,14367,13844,14614,14733,14823,3600,0,1300,500,505,37
0,260000,2,1,2,29,1,-1,-1,-1,-1,0,0,18488,17276,6165,9219,980,18488,17276,6179,9219,0,9012
0,180000,1,3,2,55,0,0,0,0,0,0,193095,186835,182287,159992,145387,137632,6900,7100,5659,5100,4900,4400
0,120000,2,1,2,25,0,0,0,-1,0,-1,11431,6857,6865,8209,4825,4322,6000,3147,12000,4000,5000,1759
0,120000,2,2,1,37,-1,2,0,0,0,0,200,200,42200,42000,42000,0,0,42000,200,0,0,0
0,70000,2,1,2,29,0,0,0,0,0,0,66867,66502,54263,47562,43735,43509,3020,5040,2000,2000,12000,5000
0,610000,1,2,1,30,0,0,0,0,0,0,50724,8723,6245,7089,8059,8666,2134,1210,2000,2000,1666,1500
1,180000,1,2,2,40,1,1,2,1,1,1,51430,52448,52456,52697,53423,54023,3008,1464,2000,2146,2073,2414
0,210000,2,2,1,52,0,0,-1,0,-1,-1,5723,3386,8964,2241,2241,2241,1237,4482,0,2241,2241,2241
1,470000,2,1,1,45,0,0,0,0,0,0,9246,7009,10872,10459,7997,7175,1309,4964,4110,1501,422,3947
1,50000,1,2,1,28,0,0,0,0,-2,-1,28249,19304,5742,0,-30481,58,1196,2000,8,0,40058,49163
1,50000,1,1,2,29,0,0,0,0,0,0,27179,27878,28908,29922,30517,31164,1454,1484,1498,1093,1139,2039
1,50000,2,2,2,50,0,0,0,0,0,0,49843,50499,50105,48635,19387,18437,1527,1779,2034,1305,745,813
0,230000,1,1,1,37,-2,-2,-2,-2,-2,-2,211,162,155,155,75,635,162,155,155,75,635,2336
0,70000,2,2,2,26,0,0,0,0,0,0,105338,100820,96815,90968,86011,81276,3600,3990,2700,2300,2300,3000
1,320000,1,2,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,700,860,0,0,0,700,860,2420
1,220000,2,1,1,34,2,2,2,2,2,0,3717,3602,3488,4334,4201,4345,0,0,880,0,277,325
0,280000,2,3,2,48,0,0,0,0,0,0,166473,167864,140466,142417,126321,117613,7750,5195,5098,4319,4209,4127
0,220000,2,1,1,36,-1,-1,0,-1,-1,-1,996,4102,4111,1057,990,1324,4102,1111,1057,990,1324,1039
0,260000,2,2,1,40,0,0,-1,-1,0,-1,35211,43944,46957,45114,26114,46750,40000,48058,46000,26000,48000,33000
1,470000,1,3,2,37,2,0,0,0,0,0,499024,494290,470617,398523,389927,381295,20600,19000,14000,13600,13600,13500
1,471563,2,2,1,47,0,0,0,0,0,0,577108,551449,524975,500546,442905,392250,19391,19619,39090,14559,28047,33836
1,156794,1,1,1,33,0,0,2,2,0,0,84475,84780,87741,85300,86858,90146,2717,5089,0,3775,4961,2717
